Filename,PESQ,PESQ_Improvement,STOI,SI-SDR
1025-92814-0015.wav,2.559283971786499,1.1002799272537231,0.9373068156309825,2.082789752584161
1025-92814-0031.wav,2.635845184326172,1.0488476753234863,0.9303405116284978,0.9003549123516225
1025-92820-0026.wav,1.7160813808441162,0.4448268413543701,0.8658199090467646,-5.884770753130302
1025-92820-0027.wav,2.063483953475952,0.7989351749420166,0.9248571448500221,0.3295885037839663
1025-92820-0047.wav,1.561506986618042,0.34158360958099365,0.8264484142073821,-9.806921231484486
1027-125140-0008.wav,2.3748059272766113,1.0539376735687256,0.9096967315996736,-0.8888106571816798
1027-125140-0035.wav,2.2010607719421387,0.7439626455307007,0.9244257568320265,2.80809471456922
1027-125140-0044.wav,2.104063034057617,0.5930272340774536,0.9252491339095529,0.9752177229897159
1027-125140-0050.wav,2.367400884628296,0.8534872531890869,0.9512592153376613,2.5396356075253665
1027-125140-0051.wav,1.8975071907043457,0.5348172187805176,0.88187003033812,-4.231852972987903
1027-125140-0052.wav,1.949682354927063,0.7017076015472412,0.9326727211970917,1.14936274473994
1027-125147-0021.wav,2.4081075191497803,0.855737566947937,0.8879702657847535,-2.848493486696161
1028-133393-0001.wav,1.7732535600662231,0.5093759298324585,0.8796075073797042,-2.0411727869275937
1028-133393-0018.wav,1.6152693033218384,0.40062427520751953,0.895275208937801,-2.6517401747294205
1028-133393-0045.wav,2.29066801071167,0.6498739719390869,0.9606331079430237,0.12868868926830038
1028-133395-0018.wav,2.4273171424865723,0.999815821647644,0.9283519352003652,-1.3683815539353015
1028-133395-0031.wav,2.463538408279419,0.9813766479492188,0.943271469539469,0.15567416676128876
1028-133395-0033.wav,1.6994428634643555,0.3461925983428955,0.8393611830543484,-11.840753712793799
1028-133395-0042.wav,2.5618937015533447,0.9083342552185059,0.9441766563684629,-0.5367316499622183
1028-133395-0048.wav,2.755587339401245,0.8024404048919678,0.9412728550019939,0.819870843853717
1031-133220-0001.wav,1.9409841299057007,0.7125731706619263,0.8809017041107787,-0.19385900135064937
1031-133220-0039.wav,2.2280306816101074,1.0013235807418823,0.892780679837816,-1.8988402968615974
1264-129805-0032.wav,2.1541502475738525,0.6497392654418945,0.8905077397829693,-5.042265590023671
2238-121413-0010.wav,2.326479196548462,0.6889011859893799,0.9524027281361103,2.789620380633058
